date,source,campaign,cost
2020-09-27,yandex_direct,gnrl|863656,244.26
2020-09-27,yandex_direct,gnrl|953233,305.89
2020-09-27,yandex_direct,ret|574813,199.93
2020-09-28,fb,gnrl|755263,65.75
2020-09-28,fb,lal|772023,566.25
2020-09-28,google_ads,lal|487809,263.29999999999995
2020-09-28,vk,lal|727027,258.63
2020-09-28,yandex_direct,gnrl|445275,453.55
2020-09-28,yandex_direct,gnrl|845242,782.77
2020-09-28,yandex_direct,gnrl|863656,120.84
2020-09-28,yandex_direct,gnrl|953233,405.47
2020-09-28,yandex_direct,ret|574813,80.3
2020-09-29,fb,gnrl|755263,23.75
2020-09-29,fb,lal|772023,626.0699999999999
2020-09-29,google_ads,lal|487809,196.17
2020-09-29,vk,lal|727027,226.64
2020-09-29,yandex_direct,gnrl|326308,290.08000000000004
2020-09-29,yandex_direct,gnrl|445275,566.35
2020-09-29,yandex_direct,gnrl|845242,163.73
2020-09-29,yandex_direct,gnrl|863656,88.08
2020-09-29,yandex_direct,ret|574813,111.27
2020-09-30,fb,gnrl|755263,53.91
2020-09-30,fb,lal|772023,492.03
2020-09-30,google_ads,lal|487809,935.01
2020-09-30,vk,lal|727027,257.91
2020-09-30,yandex_direct,gnrl|326308,97.98
2020-09-30,yandex_direct,gnrl|445275,134.21
2020-09-30,yandex_direct,gnrl|845242,326.84000000000003
2020-09-30,yandex_direct,gnrl|863656,110.2
2020-09-30,yandex_direct,gnrl|953233,81.75
2020-09-30,yandex_direct,ret|574813,179.55
2020-10-01,fb,gnrl|755263,52.6
2020-10-01,fb,lal|772023,510.77
2020-10-01,google_ads,lal|487809,99.54
2020-10-01,yandex_direct,gnrl|326308,176.87
2020-10-01,yandex_direct,gnrl|445275,62.96
2020-10-01,yandex_direct,gnrl|845242,150.92
2020-10-01,yandex_direct,gnrl|863656,323.53000000000003
2020-10-02,fb,gnrl|755263,70.09
2020-10-02,fb,lal|772023,247.54
2020-10-02,google_ads,lal|487809,370.1
2020-10-02,vk,lal|727027,499.51
2020-10-02,yandex_direct,gnrl|326308,304.58000000000004
2020-10-02,yandex_direct,gnrl|445275,711.97
2020-10-02,yandex_direct,gnrl|845242,427.84999999999997
2020-10-02,yandex_direct,gnrl|863656,288.05
2020-10-02,yandex_direct,gnrl|953233,104.29
2020-10-03,fb,gnrl|755263,192.98999999999998
2020-10-03,fb,lal|772023,498.22
2020-10-03,google_ads,lal|487809,683.63
2020-10-03,vk,lal|727027,334.43
2020-10-03,yandex_direct,gnrl|445275,159.24
2020-10-03,yandex_direct,gnrl|845242,368.85
2020-10-03,yandex_direct,gnrl|863656,107.48
2020-10-03,yandex_direct,gnrl|953233,73.63
2020-10-03,yandex_direct,ret|574813,171.22
2020-10-04,fb,gnrl|755263,95.97
2020-10-04,fb,lal|772023,696.26
2020-10-04,google_ads,lal|487809,475.4200000000001
2020-10-04,yandex_direct,gnrl|326308,436.10999999999996
2020-10-04,yandex_direct,gnrl|445275,28.34
2020-10-04,yandex_direct,gnrl|845242,108.43
2020-10-04,yandex_direct,gnrl|863656,293.99
2020-10-04,yandex_direct,ret|574813,306.90999999999997
2020-10-05,fb,gnrl|755263,255.19
2020-10-05,google_ads,lal|487809,897.77
2020-10-05,yandex_direct,gnrl|326308,112.4
2020-10-05,yandex_direct,gnrl|445275,330.34000000000003
2020-10-05,yandex_direct,gnrl|845242,204.63
2020-10-05,yandex_direct,gnrl|863656,230.01
2020-10-05,yandex_direct,gnrl|953233,168.49
2020-10-05,yandex_direct,ret|574813,162.4
2020-10-06,fb,gnrl|755263,47.07
2020-10-06,fb,lal|772023,409.71000000000004
2020-10-06,vk,lal|727027,504.13
2020-10-06,yandex_direct,gnrl|326308,256.22
2020-10-06,yandex_direct,gnrl|445275,244.68
2020-10-06,yandex_direct,gnrl|863656,208.94
2020-10-06,yandex_direct,gnrl|953233,135.73
2020-10-06,yandex_direct,ret|574813,547.9300000000001
2020-10-07,fb,gnrl|755263,281.63
2020-10-07,google_ads,lal|487809,407.84000000000003
2020-10-07,vk,lal|727027,409.63
2020-10-07,yandex_direct,gnrl|326308,64.63
2020-10-07,yandex_direct,gnrl|845242,365.06
2020-10-07,yandex_direct,gnrl|863656,196.0
2020-10-07,yandex_direct,gnrl|953233,215.94
2020-10-07,yandex_direct,ret|574813,250.42000000000002
2020-10-08,fb,lal|772023,177.11
2020-10-08,google_ads,lal|487809,284.3
2020-10-08,vk,lal|727027,287.62
2020-10-08,yandex_direct,gnrl|326308,253.96
2020-10-08,yandex_direct,gnrl|445275,730.6
2020-10-08,yandex_direct,gnrl|845242,200.64
2020-10-08,yandex_direct,gnrl|863656,260.41999999999996
2020-10-08,yandex_direct,gnrl|953233,76.28
2020-10-08,yandex_direct,ret|574813,138.09
2020-10-09,fb,gnrl|755263,127.36
2020-10-09,fb,lal|772023,118.28
2020-10-09,vk,lal|727027,529.5600000000001
2020-10-09,yandex_direct,gnrl|326308,550.97
2020-10-09,yandex_direct,gnrl|845242,290.33000000000004
2020-10-09,yandex_direct,gnrl|863656,236.23
2020-10-09,yandex_direct,ret|574813,190.56
2020-10-10,fb,gnrl|755263,195.35
2020-10-10,fb,lal|772023,465.62
2020-10-10,google_ads,lal|487809,130.76
2020-10-10,vk,lal|727027,268.59000000000003
2020-10-10,yandex_direct,gnrl|326308,146.35
2020-10-10,yandex_direct,gnrl|445275,204.5
2020-10-10,yandex_direct,gnrl|845242,681.2
2020-10-10,yandex_direct,gnrl|863656,197.13
2020-10-11,fb,lal|772023,349.36
2020-10-11,google_ads,lal|487809,379.5
2020-10-11,yandex_direct,gnrl|326308,396.28999999999996
2020-10-11,yandex_direct,gnrl|445275,67.67
2020-10-11,yandex_direct,gnrl|845242,382.86
2020-10-11,yandex_direct,ret|574813,150.28
2020-10-12,fb,gnrl|755263,76.4
2020-10-12,fb,lal|772023,188.57
2020-10-12,yandex_direct,gnrl|326308,86.72
2020-10-12,yandex_direct,gnrl|445275,135.08
2020-10-12,yandex_direct,gnrl|953233,183.41
2020-10-12,yandex_direct,ret|574813,185.07
2020-10-13,fb,gnrl|755263,224.77
2020-10-13,fb,lal|772023,544.04
2020-10-13,vk,lal|727027,270.69
2020-10-13,yandex_direct,gnrl|326308,95.07
2020-10-13,yandex_direct,gnrl|445275,154.08
2020-10-13,yandex_direct,gnrl|845242,406.35
2020-10-13,yandex_direct,gnrl|863656,519.12
2020-10-13,yandex_direct,gnrl|953233,104.15
2020-10-13,yandex_direct,ret|574813,153.19
2020-10-14,fb,gnrl|755263,70.27000000000001
2020-10-14,fb,lal|772023,480.09000000000003
2020-10-14,google_ads,lal|487809,591.4399999999999
2020-10-14,yandex_direct,gnrl|445275,308.01
2020-10-14,yandex_direct,gnrl|845242,170.91
2020-10-14,yandex_direct,gnrl|953233,79.06
2020-10-14,yandex_direct,ret|574813,153.01
2020-10-15,fb,lal|772023,751.12
2020-10-15,vk,lal|727027,94.3
2020-10-15,yandex_direct,gnrl|326308,155.49
2020-10-15,yandex_direct,gnrl|845242,123.88
2020-10-15,yandex_direct,gnrl|863656,366.98999999999995
2020-10-15,yandex_direct,ret|574813,101.91
2020-10-16,fb,gnrl|755263,127.31
2020-10-16,fb,lal|772023,455.25
2020-10-16,vk,lal|727027,434.21999999999997
2020-10-16,yandex_direct,gnrl|326308,343.90999999999997
2020-10-16,yandex_direct,gnrl|445275,335.59000000000003
2020-10-16,yandex_direct,gnrl|845242,358.46000000000004
2020-10-16,yandex_direct,gnrl|863656,324.03
2020-10-16,yandex_direct,gnrl|953233,53.72
2020-10-16,yandex_direct,ret|574813,742.98
2020-10-17,fb,gnrl|755263,65.71
2020-10-17,fb,lal|772023,101.57
2020-10-17,google_ads,lal|487809,633.8299999999999
2020-10-17,vk,lal|727027,179.23
2020-10-17,yandex_direct,gnrl|845242,1066.43
2020-10-17,yandex_direct,gnrl|863656,128.83
2020-10-17,yandex_direct,gnrl|953233,55.05
2020-10-17,yandex_direct,ret|574813,183.97
2020-10-18,fb,gnrl|755263,189.81
2020-10-18,fb,lal|772023,176.83
2020-10-18,google_ads,lal|487809,178.42
2020-10-18,vk,lal|727027,307.25
2020-10-18,yandex_direct,gnrl|326308,258.01
2020-10-18,yandex_direct,gnrl|445275,204.73
2020-10-18,yandex_direct,gnrl|863656,284.73
2020-10-18,yandex_direct,gnrl|953233,89.94
2020-10-18,yandex_direct,ret|574813,385.89
2020-10-19,fb,gnrl|755263,402.28
2020-10-19,fb,lal|772023,311.97
2020-10-19,google_ads,lal|487809,365.57
2020-10-19,vk,lal|727027,519.0
2020-10-19,yandex_direct,gnrl|326308,141.1
2020-10-19,yandex_direct,gnrl|445275,620.3199999999999
2020-10-19,yandex_direct,gnrl|845242,343.89
2020-10-19,yandex_direct,gnrl|863656,244.49
2020-10-19,yandex_direct,gnrl|953233,180.26999999999998
2020-10-19,yandex_direct,ret|574813,200.07
2020-10-20,fb,gnrl|755263,224.21
2020-10-20,fb,lal|772023,745.75
2020-10-20,google_ads,lal|487809,135.17
2020-10-20,yandex_direct,gnrl|326308,336.94
2020-10-20,yandex_direct,gnrl|445275,692.7800000000001
2020-10-20,yandex_direct,gnrl|845242,388.37
2020-10-20,yandex_direct,gnrl|863656,281.24
2020-10-20,yandex_direct,gnrl|953233,286.40000000000003
2020-10-20,yandex_direct,ret|574813,506.41
2020-10-21,fb,gnrl|755263,204.43
2020-10-21,google_ads,lal|487809,178.7
2020-10-21,vk,lal|727027,228.19
2020-10-21,yandex_direct,gnrl|326308,48.25
2020-10-21,yandex_direct,gnrl|863656,460.46
2020-10-21,yandex_direct,gnrl|953233,136.5
2020-10-21,yandex_direct,ret|574813,267.96
2020-10-22,fb,gnrl|755263,101.38
2020-10-22,fb,lal|772023,311.18
2020-10-22,google_ads,lal|487809,909.8399999999999
2020-10-22,vk,lal|727027,83.82
2020-10-22,yandex_direct,gnrl|326308,429.4
2020-10-22,yandex_direct,gnrl|445275,388.65000000000003
2020-10-22,yandex_direct,gnrl|845242,526.9599999999999
2020-10-22,yandex_direct,gnrl|863656,145.43
2020-10-22,yandex_direct,gnrl|953233,325.75
2020-10-22,yandex_direct,ret|574813,400.70000000000005
2020-10-23,fb,gnrl|755263,141.99
2020-10-23,fb,lal|772023,715.86
2020-10-23,google_ads,lal|487809,146.18
2020-10-23,vk,lal|727027,272.08
2020-10-23,yandex_direct,gnrl|326308,255.65000000000003
2020-10-23,yandex_direct,gnrl|445275,219.85999999999999
2020-10-23,yandex_direct,gnrl|845242,323.90999999999997
2020-10-23,yandex_direct,gnrl|863656,605.82
2020-10-23,yandex_direct,gnrl|953233,223.64
2020-10-23,yandex_direct,ret|574813,206.79
2020-10-24,fb,gnrl|755263,155.15
2020-10-24,fb,lal|772023,405.23
2020-10-24,google_ads,lal|487809,432.8
2020-10-24,vk,lal|727027,367.59000000000003
2020-10-24,yandex_direct,gnrl|326308,171.07
2020-10-24,yandex_direct,gnrl|445275,390.6
2020-10-24,yandex_direct,gnrl|845242,417.64
2020-10-24,yandex_direct,gnrl|863656,170.05
2020-10-24,yandex_direct,gnrl|953233,95.64
2020-10-24,yandex_direct,ret|574813,199.33999999999997
2020-10-25,fb,gnrl|755263,367.94999999999993
2020-10-25,fb,lal|772023,478.02
2020-10-25,google_ads,lal|487809,794.98
2020-10-25,vk,lal|727027,354.28
2020-10-25,yandex_direct,gnrl|326308,403.34999999999997
2020-10-25,yandex_direct,gnrl|445275,613.05
2020-10-25,yandex_direct,gnrl|845242,400.90999999999997
2020-10-25,yandex_direct,gnrl|863656,297.65
2020-10-25,yandex_direct,gnrl|953233,358.28999999999996
2020-10-25,yandex_direct,ret|574813,222.17
2020-10-26,fb,gnrl|755263,198.65
2020-10-26,fb,lal|772023,633.78
2020-10-26,google_ads,lal|487809,651.0899999999999
2020-10-26,vk,lal|727027,103.56
2020-10-26,yandex_direct,gnrl|326308,271.68
2020-10-26,yandex_direct,gnrl|445275,339.23
2020-10-26,yandex_direct,gnrl|863656,276.64
2020-10-26,yandex_direct,gnrl|953233,129.16
2020-10-26,yandex_direct,ret|574813,449.99
2020-10-27,fb,gnrl|755263,182.34
2020-10-27,fb,lal|772023,385.36
2020-10-27,vk,lal|727027,460.28
2020-10-27,yandex_direct,gnrl|326308,184.71
2020-10-27,yandex_direct,gnrl|445275,474.64
2020-10-27,yandex_direct,gnrl|845242,66.6
2020-10-27,yandex_direct,gnrl|863656,95.24
2020-10-27,yandex_direct,gnrl|953233,228.42
2020-10-27,yandex_direct,ret|574813,470.72999999999996
2020-10-28,fb,gnrl|755263,371.04
2020-10-28,vk,lal|727027,102.68
2020-10-28,yandex_direct,gnrl|326308,91.85
2020-10-28,yandex_direct,gnrl|845242,183.07
2020-10-28,yandex_direct,gnrl|863656,353.62
2020-10-28,yandex_direct,ret|574813,131.89
2020-10-29,fb,gnrl|755263,209.99
2020-10-29,fb,lal|772023,714.42
2020-10-29,google_ads,lal|487809,379.73
2020-10-29,vk,lal|727027,88.65
2020-10-29,yandex_direct,gnrl|326308,119.8
2020-10-29,yandex_direct,gnrl|445275,304.64
2020-10-29,yandex_direct,gnrl|863656,228.2
2020-10-29,yandex_direct,gnrl|953233,277.76
2020-10-29,yandex_direct,ret|574813,239.15
2020-10-30,fb,gnrl|755263,204.55
2020-10-30,fb,lal|772023,665.54
2020-10-30,google_ads,lal|487809,157.94
2020-10-30,vk,lal|727027,76.23
2020-10-30,yandex_direct,gnrl|326308,351.53999999999996
2020-10-30,yandex_direct,gnrl|445275,323.63
2020-10-30,yandex_direct,gnrl|845242,310.93
2020-10-30,yandex_direct,gnrl|863656,425.35
2020-10-30,yandex_direct,ret|574813,683.6700000000001
2020-10-31,fb,lal|772023,171.23
2020-10-31,google_ads,lal|487809,191.8
2020-10-31,vk,lal|727027,1102.78
2020-10-31,yandex_direct,gnrl|326308,332.12
2020-10-31,yandex_direct,gnrl|845242,629.05
2020-10-31,yandex_direct,gnrl|863656,394.61
2020-10-31,yandex_direct,gnrl|953233,152.75
2020-10-31,yandex_direct,ret|574813,74.24
2020-11-01,fb,gnrl|755263,249.3
2020-11-01,fb,lal|772023,180.88
2020-11-01,vk,lal|727027,773.4200000000001
2020-11-01,yandex_direct,gnrl|326308,251.36
2020-11-01,yandex_direct,gnrl|445275,259.82
2020-11-01,yandex_direct,gnrl|845242,139.11
2020-11-01,yandex_direct,gnrl|863656,267.93
2020-11-01,yandex_direct,gnrl|953233,45.99
2020-11-01,yandex_direct,ret|574813,315.43
2020-11-02,fb,gnrl|755263,210.31
2020-11-02,fb,lal|772023,108.81
2020-11-02,google_ads,lal|487809,425.02
2020-11-02,vk,lal|727027,53.35
2020-11-02,yandex_direct,gnrl|326308,415.18999999999994
2020-11-02,yandex_direct,gnrl|445275,514.72
2020-11-02,yandex_direct,gnrl|863656,390.14
2020-11-02,yandex_direct,gnrl|953233,57.92
2020-11-03,fb,gnrl|755263,66.56
2020-11-03,fb,lal|772023,287.84999999999997
2020-11-03,google_ads,lal|487809,432.11
2020-11-03,yandex_direct,gnrl|445275,97.87
2020-11-03,yandex_direct,gnrl|845242,157.38
2020-11-03,yandex_direct,ret|574813,287.84000000000003
2020-11-04,fb,gnrl|755263,167.73000000000002
2020-11-04,fb,lal|772023,91.71
2020-11-04,google_ads,lal|487809,556.27
2020-11-04,yandex_direct,gnrl|326308,66.84
2020-11-04,yandex_direct,gnrl|445275,191.81
2020-11-04,yandex_direct,gnrl|845242,203.59
2020-11-04,yandex_direct,gnrl|863656,96.02
2020-11-04,yandex_direct,gnrl|953233,80.08
2020-11-04,yandex_direct,ret|574813,394.32
2020-11-05,fb,gnrl|755263,336.81000000000006
2020-11-05,google_ads,lal|487809,354.98
2020-11-05,vk,lal|727027,290.12
2020-11-05,yandex_direct,gnrl|326308,104.24
2020-11-05,yandex_direct,gnrl|445275,421.27
2020-11-05,yandex_direct,gnrl|845242,207.38
2020-11-05,yandex_direct,gnrl|863656,274.45
2020-11-05,yandex_direct,gnrl|953233,221.74
2020-11-05,yandex_direct,ret|574813,272.7
2020-11-06,fb,gnrl|755263,37.91
2020-11-06,fb,lal|772023,417.14000000000004
2020-11-06,google_ads,lal|487809,316.83
2020-11-06,vk,lal|727027,216.22
2020-11-06,yandex_direct,gnrl|326308,357.62
2020-11-06,yandex_direct,gnrl|445275,927.5100000000001
2020-11-06,yandex_direct,gnrl|845242,386.07
2020-11-06,yandex_direct,gnrl|863656,387.07000000000005
2020-11-06,yandex_direct,gnrl|953233,446.82000000000005
2020-11-06,yandex_direct,ret|574813,166.46
2020-11-07,fb,gnrl|755263,22.93
2020-11-07,google_ads,lal|487809,179.86
2020-11-07,vk,lal|727027,86.7
2020-11-07,yandex_direct,gnrl|326308,310.33
2020-11-07,yandex_direct,gnrl|445275,108.9
2020-11-07,yandex_direct,gnrl|845242,210.54
2020-11-07,yandex_direct,gnrl|863656,323.17
2020-11-07,yandex_direct,gnrl|953233,279.91
2020-11-07,yandex_direct,ret|574813,331.6
2020-11-08,fb,gnrl|755263,82.08
2020-11-08,fb,lal|772023,379.4
2020-11-08,google_ads,lal|487809,255.76
2020-11-08,vk,lal|727027,113.37
2020-11-08,yandex_direct,gnrl|326308,146.19
2020-11-08,yandex_direct,gnrl|445275,364.36
2020-11-08,yandex_direct,gnrl|863656,249.42000000000002
2020-11-08,yandex_direct,gnrl|953233,203.1
2020-11-08,yandex_direct,ret|574813,167.75
2020-11-09,fb,gnrl|755263,428.07
2020-11-09,fb,lal|772023,255.06
2020-11-09,google_ads,lal|487809,137.84
2020-11-09,vk,lal|727027,285.64
2020-11-09,yandex_direct,gnrl|326308,241.84
2020-11-09,yandex_direct,gnrl|445275,333.03999999999996
2020-11-09,yandex_direct,gnrl|845242,422.84
2020-11-09,yandex_direct,gnrl|863656,111.59
2020-11-09,yandex_direct,gnrl|953233,378.66999999999996
2020-11-09,yandex_direct,ret|574813,268.52
2020-11-10,fb,gnrl|755263,152.2
2020-11-10,fb,lal|772023,651.1
2020-11-10,vk,lal|727027,150.25
2020-11-10,yandex_direct,gnrl|326308,324.35
2020-11-10,yandex_direct,gnrl|445275,339.77
2020-11-10,yandex_direct,gnrl|845242,783.11
2020-11-10,yandex_direct,gnrl|863656,302.58
2020-11-10,yandex_direct,ret|574813,79.39
2020-11-11,fb,gnrl|755263,59.95
2020-11-11,fb,lal|772023,411.25
2020-11-11,google_ads,lal|487809,287.07000000000005
2020-11-11,vk,lal|727027,277.65
2020-11-11,yandex_direct,gnrl|445275,80.52
2020-11-11,yandex_direct,gnrl|845242,285.87
2020-11-11,yandex_direct,gnrl|953233,162.38
2020-11-11,yandex_direct,ret|574813,158.22
2020-11-12,fb,gnrl|755263,117.78999999999999
2020-11-12,fb,lal|772023,643.1
2020-11-12,google_ads,lal|487809,592.84
2020-11-12,vk,lal|727027,451.18
2020-11-12,yandex_direct,gnrl|326308,109.08
2020-11-12,yandex_direct,gnrl|445275,95.85
2020-11-12,yandex_direct,gnrl|845242,331.37
2020-11-12,yandex_direct,gnrl|863656,313.78
2020-11-12,yandex_direct,gnrl|953233,67.51
2020-11-12,yandex_direct,ret|574813,134.23
2020-11-13,fb,lal|772023,107.61
2020-11-13,google_ads,lal|487809,284.56
2020-11-13,vk,lal|727027,352.27
2020-11-13,yandex_direct,gnrl|326308,92.66
2020-11-13,yandex_direct,gnrl|845242,701.47
2020-11-13,yandex_direct,gnrl|863656,62.16
2020-11-13,yandex_direct,gnrl|953233,134.34
2020-11-13,yandex_direct,ret|574813,256.64
2020-11-14,fb,gnrl|755263,218.69
2020-11-14,fb,lal|772023,59.54
2020-11-14,google_ads,lal|487809,199.95
2020-11-14,vk,lal|727027,68.06
2020-11-14,yandex_direct,gnrl|445275,786.6600000000001
2020-11-14,yandex_direct,gnrl|845242,98.33
2020-11-14,yandex_direct,gnrl|863656,440.89
2020-11-14,yandex_direct,gnrl|953233,95.33
2020-11-15,fb,gnrl|755263,102.6
2020-11-15,fb,lal|772023,735.1799999999998
2020-11-15,google_ads,lal|487809,592.61
2020-11-15,vk,lal|727027,158.76
2020-11-15,yandex_direct,gnrl|326308,293.17
2020-11-15,yandex_direct,gnrl|445275,233.24
2020-11-15,yandex_direct,gnrl|845242,616.84
2020-11-15,yandex_direct,gnrl|863656,126.13
2020-11-15,yandex_direct,gnrl|953233,532.22
2020-11-15,yandex_direct,ret|574813,428.62
2020-11-16,fb,gnrl|755263,215.44
2020-11-16,fb,lal|772023,283.91999999999996
2020-11-16,google_ads,lal|487809,782.6
2020-11-16,vk,lal|727027,73.92
2020-11-16,yandex_direct,gnrl|445275,339.79
2020-11-16,yandex_direct,gnrl|845242,512.6
2020-11-16,yandex_direct,gnrl|863656,265.75
2020-11-16,yandex_direct,gnrl|953233,225.2
2020-11-16,yandex_direct,ret|574813,158.03
2020-11-17,fb,gnrl|755263,158.57
2020-11-17,fb,lal|772023,424.64
2020-11-17,vk,lal|727027,271.31
2020-11-17,yandex_direct,gnrl|326308,337.82
2020-11-17,yandex_direct,gnrl|445275,112.71
2020-11-17,yandex_direct,gnrl|845242,280.84000000000003
2020-11-17,yandex_direct,gnrl|863656,276.3
2020-11-17,yandex_direct,gnrl|953233,158.19
2020-11-18,fb,gnrl|755263,10.01
2020-11-18,fb,lal|772023,132.41
2020-11-18,google_ads,lal|487809,315.82
2020-11-18,vk,lal|727027,442.31
2020-11-18,yandex_direct,gnrl|326308,221.56
2020-11-18,yandex_direct,gnrl|445275,380.65999999999997
2020-11-18,yandex_direct,gnrl|845242,493.27
2020-11-18,yandex_direct,gnrl|863656,253.57
2020-11-18,yandex_direct,gnrl|953233,167.95999999999998
2020-11-18,yandex_direct,ret|574813,255.45999999999998
2020-11-19,fb,gnrl|755263,78.86
2020-11-19,fb,lal|772023,111.75
2020-11-19,google_ads,lal|487809,450.76
2020-11-19,vk,lal|727027,68.15
2020-11-19,yandex_direct,gnrl|326308,421.72
2020-11-19,yandex_direct,gnrl|445275,98.9
2020-11-19,yandex_direct,gnrl|845242,389.45000000000005
2020-11-19,yandex_direct,gnrl|863656,289.04999999999995
2020-11-19,yandex_direct,gnrl|953233,235.98
2020-11-19,yandex_direct,ret|574813,339.61
2020-11-20,fb,lal|772023,723.6
2020-11-20,google_ads,lal|487809,226.6
2020-11-20,vk,lal|727027,122.43
2020-11-20,yandex_direct,gnrl|445275,163.56
2020-11-20,yandex_direct,gnrl|845242,617.22
2020-11-20,yandex_direct,ret|574813,129.36
2020-11-21,fb,gnrl|755263,30.19
2020-11-21,google_ads,lal|487809,389.37
2020-11-21,vk,lal|727027,89.72
2020-11-21,yandex_direct,gnrl|326308,71.72
2020-11-21,yandex_direct,gnrl|445275,106.75
2020-11-21,yandex_direct,gnrl|845242,355.55
2020-11-21,yandex_direct,gnrl|863656,200.12
2020-11-21,yandex_direct,gnrl|953233,246.78000000000003
2020-11-21,yandex_direct,ret|574813,400.4
2020-11-22,fb,gnrl|755263,134.36
2020-11-22,fb,lal|772023,632.95
2020-11-22,google_ads,lal|487809,340.79999999999995
2020-11-22,yandex_direct,gnrl|326308,288.42
2020-11-22,yandex_direct,gnrl|445275,160.34
2020-11-22,yandex_direct,gnrl|863656,116.28
2020-11-22,yandex_direct,gnrl|953233,432.23
2020-11-22,yandex_direct,ret|574813,124.84
2020-11-23,fb,gnrl|755263,40.95
2020-11-23,fb,lal|772023,95.48
2020-11-23,google_ads,lal|487809,430.74
2020-11-23,vk,lal|727027,134.57
2020-11-23,yandex_direct,gnrl|845242,460.32000000000005
2020-11-23,yandex_direct,gnrl|863656,77.43
2020-11-23,yandex_direct,gnrl|953233,331.07
2020-11-23,yandex_direct,ret|574813,579.89
2020-11-24,fb,gnrl|755263,68.49
2020-11-24,fb,lal|772023,877.69
2020-11-24,vk,lal|727027,137.83
2020-11-24,yandex_direct,gnrl|445275,431.24
2020-11-24,yandex_direct,gnrl|845242,381.46000000000004
2020-11-24,yandex_direct,gnrl|863656,210.43
2020-11-24,yandex_direct,gnrl|953233,316.29
2020-11-24,yandex_direct,ret|574813,610.84
2020-11-25,fb,gnrl|755263,241.76
2020-11-25,fb,lal|772023,109.05
2020-11-25,google_ads,lal|487809,194.73000000000002
2020-11-25,vk,lal|727027,749.3699999999999
2020-11-25,yandex_direct,gnrl|445275,202.13
2020-11-25,yandex_direct,gnrl|863656,386.01
2020-11-25,yandex_direct,gnrl|953233,354.37
2020-11-26,fb,gnrl|755263,45.46
2020-11-26,google_ads,lal|487809,242.98
2020-11-26,yandex_direct,gnrl|326308,257.68
2020-11-26,yandex_direct,gnrl|445275,161.86
2020-11-26,yandex_direct,gnrl|863656,370.51
2020-11-26,yandex_direct,gnrl|953233,108.2
2020-11-27,fb,gnrl|755263,151.45
2020-11-27,fb,lal|772023,148.75
2020-11-27,google_ads,lal|487809,465.73
2020-11-27,vk,lal|727027,118.34
2020-11-27,yandex_direct,gnrl|326308,381.64
2020-11-27,yandex_direct,gnrl|445275,291.25
2020-11-27,yandex_direct,gnrl|845242,263.6
2020-11-27,yandex_direct,gnrl|863656,631.22
2020-11-27,yandex_direct,ret|574813,322.5
2020-11-28,fb,gnrl|755263,366.30999999999995
2020-11-28,fb,lal|772023,1027.27
2020-11-28,google_ads,lal|487809,227.31
2020-11-28,yandex_direct,gnrl|445275,728.5899999999999
2020-11-28,yandex_direct,gnrl|863656,134.74
2020-11-28,yandex_direct,gnrl|953233,181.53
2020-11-29,fb,gnrl|755263,218.96
2020-11-29,fb,lal|772023,371.13
2020-11-29,vk,lal|727027,174.96
2020-11-29,yandex_direct,gnrl|445275,240.26999999999998
2020-11-29,yandex_direct,gnrl|845242,487.45
2020-11-29,yandex_direct,gnrl|863656,215.66
2020-11-29,yandex_direct,gnrl|953233,79.96
2020-11-29,yandex_direct,ret|574813,76.5
2020-11-30,fb,gnrl|755263,94.51
2020-11-30,google_ads,lal|487809,307.14
2020-11-30,vk,lal|727027,115.14
2020-11-30,yandex_direct,gnrl|326308,377.76
2020-11-30,yandex_direct,gnrl|845242,711.53
2020-11-30,yandex_direct,gnrl|863656,141.56
2020-11-30,yandex_direct,gnrl|953233,255.14999999999998
2020-11-30,yandex_direct,ret|574813,432.25
2020-12-01,fb,gnrl|755263,78.36
2020-12-01,yandex_direct,gnrl|326308,375.2
2020-12-01,yandex_direct,gnrl|445275,389.67
2020-12-01,yandex_direct,gnrl|863656,228.01999999999998
2020-12-01,yandex_direct,gnrl|953233,283.5
2020-12-01,yandex_direct,ret|574813,170.69
2020-12-02,fb,gnrl|755263,73.61
2020-12-02,fb,lal|772023,149.63
2020-12-02,google_ads,lal|487809,435.17
2020-12-02,vk,lal|727027,152.9
2020-12-02,yandex_direct,gnrl|326308,356.74
2020-12-02,yandex_direct,gnrl|445275,604.8499999999999
2020-12-02,yandex_direct,gnrl|845242,260.56
2020-12-02,yandex_direct,gnrl|863656,491.51
2020-12-02,yandex_direct,gnrl|953233,331.31
2020-12-02,yandex_direct,ret|574813,713.5699999999999
2020-12-03,fb,gnrl|755263,148.14000000000001
2020-12-03,fb,lal|772023,347.16999999999996
2020-12-03,google_ads,lal|487809,590.26
2020-12-03,vk,lal|727027,105.26
2020-12-03,yandex_direct,gnrl|326308,274.11
2020-12-03,yandex_direct,gnrl|445275,149.04
2020-12-03,yandex_direct,gnrl|845242,109.13
2020-12-03,yandex_direct,gnrl|863656,124.08
2020-12-03,yandex_direct,gnrl|953233,364.26000000000005
2020-12-03,yandex_direct,ret|574813,75.9
2020-12-04,fb,lal|772023,587.03
2020-12-04,google_ads,lal|487809,353.39
2020-12-04,yandex_direct,gnrl|326308,96.22
2020-12-04,yandex_direct,gnrl|445275,144.9
2020-12-04,yandex_direct,gnrl|845242,193.64
2020-12-04,yandex_direct,gnrl|953233,112.67
2020-12-04,yandex_direct,ret|574813,211.13
